degrade_level,geom,mode,select,record_id,yaw_true,pitch_true,neural_yaw_pred,neural_yaw_err,neural_pitch_err,neural_margin,neural_entropy,pdb_top1_yaw_err,pdb_nearest_distance,pdb_margin,pdb_cand_yaw_spread
degraded-moderate,G1,image_only,best,G1_yaw315_pitch-015,315.0,-15.0,309.003,5.9971,7.5391,1.9e-05,4.917314,95.0,0.0,0.0,57.4478
degraded-moderate,G1,image_only,best,G1_yaw260_pitch-080,260.0,-80.0,255.942,4.058,10.0,0.001329,4.294312,105.0,0.0,0.0,62.1068
degraded-moderate,G1,image_only,best,G1_yaw270_pitch-030,270.0,-30.0,263.847,6.1533,6.3982,0.000536,4.917002,160.0,0.0,0.0,51.8676
degraded-moderate,G1,image_only,best,G1_yaw015_pitch+085,15.0,85.0,10.354,4.6463,2.2982,0.000131,4.493308,150.0,0.0,0.0,63.4744
degraded-moderate,G1,image_only,best,G1_yaw105_pitch-025,105.0,-25.0,108.152,3.1516,8.187,0.000316,4.917189,120.0,0.0,0.0,60.531
degraded-moderate,G1,image_only,best,G1_yaw250_pitch-010,250.0,-10.0,249.084,0.9162,7.7818,0.000138,4.917318,170.0,0.0,0.0,73.4234
degraded-moderate,G1,image_only,best,G1_yaw335_pitch+025,335.0,25.0,338.687,3.687,8.3014,0.00039,4.917318,5.0,0.0,0.0,60.2993
degraded-moderate,G1,image_only,best,G1_yaw335_pitch+040,335.0,40.0,338.838,3.8376,9.3151,0.000651,4.917256,120.0,0.0,0.0,46.5
degraded-moderate,G1,image_only,best,G1_yaw160_pitch+090,160.0,90.0,151.903,8.0974,1.7216,0.000469,4.342378,180.0,0.0,0.0,34.6987
degraded-moderate,G1,image_only,best,G1_yaw045_pitch-010,45.0,-10.0,43.117,1.8825,7.2667,0.000113,4.917318,160.0,0.0,0.0,69.8731
degraded-moderate,G1,image_only,best,G1_yaw300_pitch-025,300.0,-25.0,300.41,0.4102,1.1243,0.00067,4.917303,80.0,0.0,0.0,59.7181
degraded-moderate,G1,image_only,best,G1_yaw255_pitch-015,255.0,-15.0,257.042,2.0416,5.669,0.000224,4.917316,135.0,0.0,0.0,64.1892
degraded-moderate,G1,image_only,best,G1_yaw240_pitch-025,240.0,-25.0,242.579,2.5794,6.6709,3.9e-05,4.917235,170.0,0.0,0.0,74.975
degraded-moderate,G1,image_only,best,G1_yaw115_pitch+035,115.0,35.0,112.62,2.3802,1.1177,5.8e-05,4.91716,170.0,0.0,0.0,73.0685
degraded-moderate,G1,image_only,best,G1_yaw040_pitch-075,40.0,-75.0,40.56,0.5599,1.0843,0.000785,4.652074,40.0,0.0,0.0,57.5956
degraded-moderate,G1,image_only,best,G1_yaw325_pitch-085,325.0,-85.0,324.893,0.1071,6.9267,0.000331,4.607594,105.0,0.0,0.0,65.3835
degraded-moderate,G1,image_only,best,G1_yaw270_pitch+030,270.0,30.0,268.777,1.2231,3.1981,0.00034,4.917188,165.0,0.0,0.0,36.524
degraded-moderate,G1,image_only,best,G1_yaw175_pitch+010,175.0,10.0,177.825,2.825,0.0595,0.000159,4.917319,10.0,0.0,0.0,64.6993
degraded-moderate,G1,image_only,best,G1_yaw115_pitch+020,115.0,20.0,115.865,0.8648,4.7489,0.000795,4.917309,120.0,0.0,0.0,59.7599
degraded-moderate,G1,image_only,best,G1_yaw135_pitch+030,135.0,30.0,123.398,11.6024,6.3891,0.000437,4.917003,75.0,0.0,0.0,43.8292
degraded-moderate,G1,image_only,best,G1_yaw025_pitch-080,25.0,-80.0,30.779,5.7791,4.1987,0.000934,4.658135,5.0,0.0,0.0,54.4151
degraded-moderate,G1,image_only,best,G1_yaw080_pitch+010,80.0,10.0,77.286,2.7142,2.0804,0.000104,4.917319,110.0,0.0,0.0,37.6696
degraded-moderate,G1,image_only,best,G1_yaw200_pitch-045,200.0,-45.0,202.359,2.3594,2.4913,4e-06,4.91583,100.0,0.0,0.0,63.9453
degraded-moderate,G1,image_only,best,G1_yaw195_pitch+050,195.0,50.0,196.721,1.721,2.4279,3.5e-05,4.912685,90.0,0.0,0.0,61.0655
degraded-moderate,G1,image_only,best,G1_yaw195_pitch+040,195.0,40.0,195.775,0.7755,3.8329,0.000649,4.917021,5.0,0.0,0.0,51.3834
degraded-moderate,G1,image_only,best,G1_yaw220_pitch+030,220.0,30.0,219.172,0.8278,4.1519,0.000802,4.917148,100.0,0.0,0.0,42.0268
degraded-moderate,G1,image_only,best,G1_yaw270_pitch+025,270.0,25.0,265.548,4.4521,1.3287,0.000571,4.917312,65.0,0.0,0.0,44.3875
degraded-moderate,G1,image_only,best,G1_yaw265_pitch+040,265.0,40.0,267.704,2.7043,1.0949,0.0001,4.91626,10.0,0.0,0.0,50.6952
degraded-moderate,G1,image_only,best,G1_yaw330_pitch-070,330.0,-70.0,334.592,4.5917,6.46,0.000518,4.84648,60.0,0.0,0.0,61.7272
degraded-moderate,G1,image_only,best,G1_yaw250_pitch-060,250.0,-60.0,256.129,6.1295,0.7599,0.000675,4.869098,135.0,0.0,0.0,54.9909
degraded-moderate,G1,image_only,best,G1_yaw130_pitch+085,130.0,85.0,123.193,6.8069,1.8787,0.000403,4.48235,45.0,0.0,0.0,64.5155
degraded-moderate,G1,image_only,best,G1_yaw210_pitch-050,210.0,-50.0,207.795,2.2053,0.7017,0.000144,4.910699,165.0,0.0,0.0,64.2729
degraded-moderate,G1,image_only,best,G1_yaw210_pitch-060,210.0,-60.0,208.85,1.1505,3.9315,0.000659,4.894157,10.0,0.0,0.0,78.6829
degraded-moderate,G1,image_only,best,G1_yaw280_pitch+010,280.0,10.0,289.051,9.0512,12.9917,0.00024,4.917319,155.0,0.0,0.0,68.0239
degraded-moderate,G1,image_only,best,G1_yaw130_pitch-010,130.0,-10.0,127.096,2.9036,9.2311,0.000197,4.917317,145.0,0.0,0.0,62.6977
degraded-moderate,G1,image_only,best,G1_yaw165_pitch+025,165.0,25.0,160.963,4.037,0.6746,0.000747,4.91731,45.0,0.0,0.0,63.4429
degraded-moderate,G1,image_only,best,G1_yaw330_pitch-045,330.0,-45.0,326.751,3.249,1.5074,0.000364,4.915443,65.0,0.0,0.0,58.7282
degraded-moderate,G1,image_only,best,G1_yaw025_pitch-030,25.0,-30.0,25.007,0.0067,3.1834,0.000334,4.917189,115.0,0.0,0.0,61.7272
degraded-moderate,G1,image_only,best,G1_yaw210_pitch+040,210.0,40.0,208.227,1.7726,6.6503,0.000353,4.913513,100.0,0.0,0.0,50.6952
degraded-moderate,G1,image_only,best,G1_yaw280_pitch-080,280.0,-80.0,273.195,6.8049,1.6122,0.000401,4.600278,5.0,0.0,0.0,32.5423
degraded-moderate,G1,image_only,best,G1_yaw000_pitch+025,0.0,25.0,1.994,1.9939,9.9964,0.000248,4.917318,60.0,0.0,0.0,57.8014
degraded-moderate,G1,image_only,best,G1_yaw215_pitch+090,215.0,90.0,221.0,5.9999,8.8367,0.000823,4.53274,120.0,0.0,0.0,43.9204
degraded-moderate,G1,image_only,best,G1_yaw070_pitch-090,70.0,-90.0,70.359,0.3591,5.1376,0.001467,4.436052,90.0,0.0,0.0,43.431
degraded-moderate,G1,image_only,best,G1_yaw250_pitch+015,250.0,15.0,252.797,2.797,7.2498,0.000121,4.917319,80.0,0.0,0.0,45.5769
degraded-moderate,G1,image_only,best,G1_yaw180_pitch+070,180.0,70.0,182.408,2.4078,8.2939,4.5e-05,4.862129,170.0,0.0,0.0,52.6213
degraded-moderate,G1,image_only,best,G1_yaw355_pitch-040,355.0,-40.0,349.284,5.7157,2.0986,0.000196,4.916847,175.0,0.0,0.0,60.7783
degraded-moderate,G1,image_only,best,G1_yaw080_pitch-050,80.0,-50.0,78.002,1.9979,0.8598,0.000246,4.908296,70.0,0.0,0.0,49.4065
degraded-moderate,G1,image_only,best,G1_yaw175_pitch-055,175.0,-55.0,177.076,2.0759,2.815,0.000153,4.9057,165.0,0.0,0.0,59.3064
degraded-moderate,G1,image_only,best,G1_yaw245_pitch-085,245.0,-85.0,241.583,3.4171,1.3562,0.000607,4.468587,15.0,0.0,0.0,69.615
degraded-moderate,G1,image_only,best,G1_yaw345_pitch+065,345.0,65.0,346.475,1.4755,4.3593,0.000506,4.869925,155.0,0.0,0.0,62.0806
degraded-moderate,G1,image_only,best,G1_yaw015_pitch-020,15.0,-20.0,11.826,3.1735,1.265,0.000328,4.917317,165.0,0.0,0.0,52.5095
degraded-moderate,G1,image_only,best,G1_yaw295_pitch+060,295.0,60.0,286.802,8.198,19.8387,0.000341,4.916478,115.0,0.0,0.0,61.2474
degraded-moderate,G1,image_only,best,G1_yaw315_pitch-035,315.0,-35.0,315.42,0.4199,6.7587,0.000362,4.916075,0.0,0.0,0.0,65.5057
degraded-moderate,G1,image_only,best,G1_yaw190_pitch+045,190.0,45.0,193.736,3.7361,4.7082,0.000603,4.91645,125.0,0.0,0.0,66.8954
degraded-moderate,G1,image_only,best,G1_yaw310_pitch+070,310.0,70.0,307.983,2.0171,0.4995,0.000251,4.75797,45.0,0.0,0.0,55.1385
degraded-moderate,G1,image_only,best,G1_yaw090_pitch-040,90.0,-40.0,90.544,0.5439,4.441,0.000941,4.914987,120.0,0.0,0.0,63.4429
degraded-moderate,G1,image_only,best,G1_yaw265_pitch+085,265.0,85.0,267.498,2.4981,1.8133,1e-06,4.480635,115.0,0.0,0.0,61.0246
degraded-moderate,G1,image_only,best,G1_yaw225_pitch-010,225.0,-10.0,223.185,1.8154,2.9484,0.000218,4.917319,145.0,0.0,0.0,64.5058
degraded-moderate,G1,image_only,best,G1_yaw290_pitch-060,290.0,-60.0,289.11,0.89,6.8608,0.000323,4.810262,5.0,0.0,0.0,32.5423
degraded-moderate,G1,image_only,best,G1_yaw065_pitch+020,65.0,20.0,66.389,1.3892,1.4906,0.000491,4.917315,170.0,0.0,0.0,68.2569
degraded-moderate,G1,image_only,best,G1_yaw315_pitch+040,315.0,40.0,317.32,2.3199,12.719,8.7e-05,4.917297,140.0,0.0,0.0,47.0877
degraded-moderate,G1,image_only,best,G1_yaw285_pitch+030,285.0,30.0,284.388,0.6122,2.9992,0.000244,4.917299,10.0,0.0,0.0,50.8035
degraded-moderate,G1,image_only,best,G1_yaw155_pitch-075,155.0,-75.0,135.0,20.0,30.0,0.001206,4.914673,0.0,1.1e-05,4e-06,65.9848
degraded-moderate,G1,image_only,best,G1_yaw265_pitch-075,265.0,-75.0,269.072,4.0719,4.0122,0.000884,4.585536,95.0,0.0,0.0,73.568
degraded-moderate,G1,image_only,best,G1_yaw195_pitch-025,195.0,-25.0,196.648,1.6483,1.1043,0.000415,4.917304,115.0,0.0,0.0,58.6963
degraded-moderate,G1,image_only,best,G1_yaw045_pitch-025,45.0,-25.0,44.003,0.9968,2.5413,2e-05,4.917314,10.0,0.0,0.0,74.8482
degraded-moderate,G1,image_only,best,G1_yaw210_pitch-070,210.0,-70.0,210.564,0.5637,1.4809,0.00052,4.788104,60.0,0.0,0.0,40.6817
degraded-moderate,G1,image_only,best,G1_yaw110_pitch+050,110.0,50.0,111.081,1.0815,7.741,0.000118,4.915916,160.0,0.0,0.0,51.1762
degraded-moderate,G1,image_only,best,G1_yaw245_pitch+050,245.0,50.0,245.767,0.7666,8.9929,0.000726,4.916283,160.0,0.0,0.0,71.6868
degraded-moderate,G1,image_only,best,G1_yaw015_pitch+050,15.0,50.0,14.976,0.024,6.2249,0.000622,4.915317,5.0,0.0,0.0,55.9821
degraded-moderate,G1,image_only,best,G1_yaw230_pitch+015,230.0,15.0,228.63,1.3702,5.9533,0.00055,4.917319,0.0,0.0,0.0,69.615
degraded-moderate,G1,image_only,best,G1_yaw300_pitch+035,300.0,35.0,295.9,4.1,11.2293,0.000618,4.917312,110.0,0.0,0.0,51.6333
degraded-moderate,G1,image_only,best,G1_yaw105_pitch-015,105.0,-15.0,110.038,5.0385,8.0224,0.000256,4.917313,100.0,0.0,0.0,56.4358
degraded-moderate,G1,image_only,best,G1_yaw070_pitch-045,70.0,-45.0,72.792,2.7922,0.1297,0.000143,4.914749,175.0,0.0,0.0,51.923
degraded-moderate,G1,image_only,best,G1_yaw260_pitch-005,260.0,-5.0,261.866,1.8658,8.6323,0.000309,4.917318,0.0,0.0,0.0,63.4449
degraded-moderate,G1,image_only,best,G1_yaw300_pitch+060,300.0,60.0,293.98,6.0202,16.2729,0.000597,4.915339,120.0,0.0,0.0,65.6963
degraded-moderate,G1,image_only,best,G1_yaw015_pitch-055,15.0,-55.0,15.872,0.8722,0.9962,0.000734,4.894437,110.0,0.0,0.0,65.5915
degraded-moderate,G1,image_only,best,G1_yaw040_pitch+045,40.0,45.0,36.667,3.333,1.5852,0.000405,4.913566,170.0,0.0,0.0,58.9936
degraded-moderate,G1,image_only,best,G1_yaw295_pitch+090,295.0,90.0,302.9,7.9003,12.4266,4.2e-05,4.61907,180.0,0.0,0.0,64.3603
degraded-moderate,G1,image_only,best,G1_yaw115_pitch-075,115.0,-75.0,111.057,3.9432,6.615,0.000451,4.79,55.0,0.0,0.0,69.1086
degraded-moderate,G1,image_only,best,G1_yaw055_pitch-010,55.0,-10.0,53.629,1.3706,11.2743,0.000549,4.917316,0.0,0.0,0.0,39.3097
degraded-moderate,G1,image_only,best,G1_yaw190_pitch+060,190.0,60.0,193.77,3.7699,3.51,0.000494,4.89247,175.0,0.0,0.0,62.3779
degraded-moderate,G1,image_only,best,G1_yaw010_pitch-040,10.0,-40.0,3.807,6.1931,4.9223,0.000637,4.917098,100.0,0.0,0.0,46.0462
degraded-moderate,G1,image_only,best,G1_yaw210_pitch-030,210.0,-30.0,209.729,0.2712,0.4248,0.001005,4.917274,5.0,0.0,0.0,64.9327
degraded-moderate,G1,image_only,best,G1_yaw190_pitch-020,190.0,-20.0,189.734,0.266,1.2982,0.000586,4.917316,180.0,0.0,0.0,59.7934
degraded-moderate,G1,image_only,best,G1_yaw010_pitch+080,10.0,80.0,10.28,0.28,2.3779,7e-05,4.61796,85.0,0.0,0.0,68.0606
degraded-moderate,G1,image_only,best,G1_yaw065_pitch-080,65.0,-80.0,62.794,2.206,1.966,0.000184,4.512325,90.0,0.0,0.0,41.2795
degraded-moderate,G1,image_only,best,G1_yaw270_pitch-010,270.0,-10.0,275.466,5.4664,7.0695,0.000211,4.917318,115.0,0.0,0.0,70.0643
degraded-moderate,G1,image_only,best,G1_yaw150_pitch+035,150.0,35.0,136.98,13.0202,1.6671,0.000253,4.917183,55.0,0.0,0.0,60.8605
degraded-moderate,G1,image_only,best,G1_yaw030_pitch-065,30.0,-65.0,33.606,3.6055,0.6863,0.000551,4.83898,130.0,0.0,0.0,52.5571
degraded-moderate,G1,image_only,best,G1_yaw325_pitch-090,325.0,-90.0,326.23,1.2303,16.4499,0.000561,4.703813,165.0,0.0,0.0,39.3224
degraded-moderate,G1,image_only,best,G1_yaw190_pitch-050,190.0,-50.0,192.95,2.9499,5.1421,0.00022,4.914756,15.0,0.0,0.0,56.1338
degraded-moderate,G1,image_only,best,G1_yaw295_pitch+080,295.0,80.0,294.113,0.8874,0.2917,0.000958,4.56878,70.0,0.0,0.0,64.1405
degraded-moderate,G1,image_only,best,G1_yaw220_pitch-070,220.0,-70.0,222.561,2.5607,2.3222,3.2e-05,4.726719,125.0,0.0,0.0,39.7492
degraded-moderate,G1,image_only,best,G1_yaw185_pitch-060,185.0,-60.0,186.967,1.9665,0.9999,0.000263,4.880229,10.0,0.0,0.0,56.1605
degraded-moderate,G1,image_only,best,G1_yaw310_pitch+060,310.0,60.0,314.816,4.8162,1.8981,0.000297,4.885067,135.0,0.0,0.0,65.4294
degraded-moderate,G1,image_only,best,G1_yaw245_pitch+080,245.0,80.0,244.113,0.887,2.4121,5e-05,4.61874,180.0,0.0,0.0,66.6708
degraded-moderate,G1,image_only,best,G1_yaw045_pitch-070,45.0,-70.0,45.13,0.13,1.9574,0.000286,4.733241,175.0,0.0,0.0,73.2547
degraded-moderate,G1,image_only,best,G1_yaw060_pitch-090,60.0,-90.0,62.45,2.45,6.6915,3.3e-05,4.477433,100.0,0.0,0.0,38.0821
degraded-moderate,G1,image_only,best,G1_yaw125_pitch+060,125.0,60.0,125.636,0.6363,10.6567,0.000895,4.910638,160.0,0.0,0.0,60.5496
degraded-moderate,G1,image_only,final,G1_yaw260_pitch-065,260.0,-65.0,270.876,10.8759,1.5129,0.000491,4.846973,85.0,0.0,0.0,49.2164
degraded-moderate,G1,image_only,final,G1_yaw300_pitch+055,300.0,55.0,293.886,6.1137,9.968,0.000676,4.914654,170.0,0.0,0.0,65.1326
degraded-moderate,G1,image_only,final,G1_yaw140_pitch+000,140.0,0.0,129.02,10.9802,2.7367,0.000116,4.917319,65.0,0.0,0.0,67.9264
degraded-moderate,G1,image_only,final,G1_yaw165_pitch+055,165.0,55.0,170.096,5.0959,5.6938,0.000878,4.910688,180.0,0.0,0.0,62.8669
degraded-moderate,G1,image_only,final,G1_yaw170_pitch-040,170.0,-40.0,170.697,0.6966,0.5841,0.000875,4.916385,20.0,0.0,0.0,52.6047
degraded-moderate,G1,image_only,final,G1_yaw315_pitch-020,315.0,-20.0,319.551,4.5511,5.7601,0.000845,4.917305,20.0,0.0,0.0,38.7589
degraded-moderate,G1,image_only,final,G1_yaw130_pitch+035,130.0,35.0,123.335,6.6646,8.3646,0.000406,4.915498,75.0,0.0,0.0,56.1338
degraded-moderate,G1,image_only,final,G1_yaw020_pitch-005,20.0,-5.0,18.605,1.3951,2.5655,3.2e-05,4.917319,165.0,0.0,0.0,36.1559
degraded-moderate,G1,image_only,final,G1_yaw255_pitch-005,255.0,-5.0,258.428,3.4283,8.9331,0.000452,4.917318,65.0,0.0,0.0,54.4885
degraded-moderate,G1,image_only,final,G1_yaw190_pitch-055,190.0,-55.0,187.495,2.5048,0.9236,2e-06,4.900905,155.0,0.0,0.0,54.5183
degraded-moderate,G1,image_only,final,G1_yaw345_pitch-080,345.0,-80.0,339.829,5.1709,10.0,0.001972,4.294312,110.0,0.0,0.0,55.7315
degraded-moderate,G1,image_only,final,G1_yaw160_pitch-080,160.0,-80.0,148.381,11.6186,2.884,0.000216,4.629401,75.0,0.0,0.0,84.7349
degraded-moderate,G1,image_only,final,G1_yaw320_pitch-020,320.0,-20.0,315.0,5.0,65.0,0.001206,4.914673,100.0,0.0,0.0,42.4735
degraded-moderate,G1,image_only,final,G1_yaw085_pitch+050,85.0,50.0,84.19,0.81,2.1673,0.000163,4.912424,125.0,0.0,0.0,61.7434
degraded-moderate,G1,image_only,final,G1_yaw015_pitch+020,15.0,20.0,12.575,2.4247,3.5735,3.7e-05,4.917318,160.0,0.0,0.0,60.5826
degraded-moderate,G1,image_only,final,G1_yaw175_pitch-015,175.0,-15.0,178.244,3.2445,3.6435,0.000362,4.917317,0.0,0.0,0.0,60.5826
degraded-moderate,G1,image_only,final,G1_yaw320_pitch-065,320.0,-65.0,315.926,4.0744,2.7286,0.000113,4.857614,50.0,0.0,0.0,59.3064
degraded-moderate,G1,image_only,final,G1_yaw245_pitch+075,245.0,75.0,238.836,6.1638,3.4662,0.000505,4.740646,15.0,0.0,0.0,51.7784
degraded-moderate,G1,image_only,final,G1_yaw120_pitch+085,120.0,85.0,125.629,5.6286,3.1486,0.000409,4.515261,15.0,0.0,0.0,64.593
degraded-moderate,G1,image_only,final,G1_yaw085_pitch-060,85.0,-60.0,85.214,0.2141,5.8757,0.000793,4.900764,5.0,0.0,0.0,71.0721
degraded-moderate,G1,image_only,final,G1_yaw175_pitch+080,175.0,80.0,176.802,1.8025,10.5966,0.000359,4.775144,10.0,0.0,0.0,55.0205
degraded-moderate,G1,image_only,final,G1_yaw200_pitch+005,200.0,5.0,201.5,1.5005,2.745,0.000119,4.917319,25.0,0.0,0.0,49.2164
degraded-moderate,G1,image_only,final,G1_yaw160_pitch-070,160.0,-70.0,160.183,0.1831,9.9061,0.001131,4.87358,125.0,0.0,0.0,57.6715
degraded-moderate,G1,image_only,final,G1_yaw135_pitch-080,135.0,-80.0,136.205,1.2045,8.9342,0.000673,4.748619,95.0,0.0,0.0,76.7203
degraded-moderate,G1,image_only,final,G1_yaw250_pitch+080,250.0,80.0,243.253,6.7472,4.9656,0.000412,4.674214,180.0,0.0,0.0,78.2065
degraded-moderate,G1,image_only,final,G1_yaw020_pitch+065,20.0,65.0,20.73,0.7301,0.2445,0.000883,4.829213,115.0,0.0,0.0,59.203
degraded-moderate,G1,image_only,final,G1_yaw320_pitch+005,320.0,5.0,318.389,1.6111,11.9644,0.00026,4.917319,5.0,0.0,0.0,60.0187
degraded-moderate,G1,image_only,final,G1_yaw115_pitch-085,115.0,-85.0,110.783,4.2172,9.4391,0.000942,4.663232,160.0,0.0,0.0,47.0213
degraded-moderate,G1,image_only,final,G1_yaw325_pitch+010,325.0,10.0,322.573,2.4269,5.1801,3.6e-05,4.917319,100.0,0.0,0.0,67.4555
degraded-moderate,G1,image_only,final,G1_yaw255_pitch+015,255.0,15.0,254.165,0.8353,0.2891,0.000809,4.917318,40.0,0.0,0.0,67.8251
degraded-moderate,G1,image_only,final,G1_yaw185_pitch+060,185.0,60.0,190.167,5.1667,6.2131,0.000629,4.901732,125.0,0.0,0.0,57.7516
degraded-moderate,G1,image_only,final,G1_yaw280_pitch+030,280.0,30.0,279.04,0.9604,1.7614,0.00036,4.917233,80.0,0.0,0.0,47.5421
degraded-moderate,G1,image_only,final,G1_yaw045_pitch-035,45.0,-35.0,48.933,3.9332,8.2512,0.000366,4.9173,30.0,0.0,0.0,73.4439
degraded-moderate,G1,image_only,final,G1_yaw055_pitch+005,55.0,5.0,64.917,9.9171,6.0244,0.000719,4.917319,100.0,0.0,0.0,39.3097
degraded-moderate,G1,image_only,final,G1_yaw110_pitch-055,110.0,-55.0,105.269,4.7309,3.1257,0.000308,4.884946,80.0,0.0,0.0,67.0
degraded-moderate,G1,image_only,final,G1_yaw330_pitch-075,330.0,-75.0,334.004,4.0045,0.743,0.00081,4.689972,115.0,0.0,0.0,57.4369
degraded-moderate,G1,image_only,final,G1_yaw310_pitch-020,310.0,-20.0,313.108,3.1084,0.4344,0.000297,4.917316,140.0,0.0,0.0,48.8979
degraded-moderate,G1,image_only,final,G1_yaw270_pitch+045,270.0,45.0,268.123,1.8773,4.5605,0.000305,4.910339,170.0,0.0,0.0,53.0
degraded-moderate,G1,image_only,final,G1_yaw095_pitch-020,95.0,-20.0,96.795,1.7951,3.0558,0.00027,4.917313,115.0,0.0,0.0,54.7015
degraded-moderate,G1,image_only,final,G1_yaw350_pitch-045,350.0,-45.0,347.505,2.4954,3.6455,2e-06,4.916191,135.0,0.0,0.0,60.3407
degraded-moderate,G1,image_only,final,G1_yaw010_pitch-010,10.0,-10.0,9.982,0.0181,2.8245,0.000159,4.917318,150.0,0.0,0.0,71.395
degraded-moderate,G1,image_only,final,G1_yaw240_pitch+030,240.0,30.0,242.873,2.8734,2.3735,6.1e-05,4.917216,175.0,0.0,0.0,65.6982
degraded-moderate,G1,image_only,final,G1_yaw250_pitch+085,250.0,85.0,244.381,5.6186,3.679,0.000731,4.528758,140.0,0.0,0.0,66.0984
degraded-moderate,G1,image_only,final,G1_yaw095_pitch+025,95.0,25.0,95.151,0.1506,10.071,0.001135,4.917318,110.0,0.0,0.0,31.4841
degraded-moderate,G1,image_only,final,G1_yaw065_pitch-015,65.0,-15.0,67.31,2.3104,3.6562,9.2e-05,4.917317,170.0,0.0,0.0,85.5351
degraded-moderate,G1,image_only,final,G1_yaw075_pitch-070,75.0,-70.0,67.713,7.2873,5.2501,0.000107,4.834505,105.0,0.0,0.0,45.5769
degraded-moderate,G1,image_only,final,G1_yaw180_pitch+015,180.0,15.0,181.246,1.2462,1.1292,0.00061,4.917318,10.0,0.0,0.0,52.5
degraded-moderate,G1,image_only,final,G1_yaw295_pitch-085,295.0,-85.0,294.128,0.8718,9.9596,0.000887,4.674089,10.0,0.0,0.0,44.7242
degraded-moderate,G1,image_only,final,G1_yaw205_pitch+075,205.0,75.0,204.595,0.4049,1.6325,0.000464,4.707312,70.0,0.0,0.0,61.0921
degraded-moderate,G1,image_only,final,G1_yaw335_pitch-070,335.0,-70.0,333.587,1.4133,0.5074,0.000559,4.773792,40.0,0.0,0.0,60.63
degraded-moderate,G1,image_only,final,G1_yaw165_pitch-005,165.0,-5.0,175.088,10.0875,0.4039,0.001015,4.917319,55.0,0.0,0.0,47.9088
degraded-moderate,G1,image_only,final,G1_yaw295_pitch+000,295.0,0.0,293.071,1.9287,4.6064,0.000279,4.917319,20.0,0.0,0.0,50.5989
degraded-moderate,G1,image_only,final,G1_yaw170_pitch+060,170.0,60.0,173.21,3.2098,5.188,0.000348,4.898636,10.0,0.0,0.0,67.8767
degraded-moderate,G1,image_only,final,G1_yaw195_pitch+045,195.0,45.0,195.666,0.6664,0.2772,0.000891,4.914503,80.0,0.0,0.0,65.7723
degraded-moderate,G1,image_only,final,G1_yaw120_pitch+075,120.0,75.0,127.16,7.1601,4.5656,0.000177,4.759024,150.0,0.0,0.0,47.3946
degraded-moderate,G1,image_only,final,G1_yaw320_pitch+020,320.0,20.0,324.578,4.5784,1.0536,0.000704,4.917316,170.0,0.0,0.0,67.7292
degraded-moderate,G1,image_only,final,G1_yaw075_pitch-025,75.0,-25.0,71.726,3.2742,4.4082,0.000378,4.917276,175.0,0.0,0.0,53.768
degraded-moderate,G1,image_only,final,G1_yaw230_pitch-035,230.0,-35.0,233.646,3.6463,0.682,0.000559,4.917058,165.0,0.0,0.0,57.6715
degraded-moderate,G1,image_only,final,G1_yaw015_pitch+010,15.0,10.0,9.862,5.1384,3.2149,0.00035,4.917319,10.0,0.0,0.0,64.6316
degraded-moderate,G1,image_only,final,G1_yaw285_pitch-040,285.0,-40.0,287.814,2.8136,7.4359,3.1e-05,4.912817,5.0,0.0,0.0,53.0566
degraded-moderate,G1,image_only,final,G1_yaw145_pitch-030,145.0,-30.0,147.048,2.048,0.6803,0.000221,4.917277,115.0,0.0,0.0,58.4401
degraded-moderate,G1,image_only,final,G1_yaw020_pitch-060,20.0,-60.0,16.751,3.2494,0.0695,0.00037,4.873738,0.0,0.0,0.0,58.1808
degraded-moderate,G1,image_only,final,G1_yaw160_pitch-055,160.0,-55.0,163.871,3.871,4.4874,0.000669,4.908888,170.0,0.0,0.0,55.3828
degraded-moderate,G1,image_only,final,G1_yaw145_pitch+090,145.0,90.0,130.946,14.0539,6.4369,0.000702,4.470721,100.0,0.0,0.0,71.6868
degraded-moderate,G1,image_only,final,G1_yaw060_pitch+065,60.0,65.0,71.379,11.3794,5.8927,0.000551,4.879615,80.0,0.0,0.0,49.4596
degraded-moderate,G1,image_only,final,G1_yaw150_pitch-075,150.0,-75.0,135.0,15.0,30.0,0.001206,4.914673,0.0,4e-06,5e-06,85.1528
degraded-moderate,G1,image_only,final,G1_yaw175_pitch+015,175.0,15.0,184.587,9.5869,4.1349,0.000795,4.917319,25.0,0.0,0.0,64.1112
degraded-moderate,G1,image_only,final,G1_yaw330_pitch-055,330.0,-55.0,330.021,0.0207,2.8502,0.000173,4.886327,155.0,0.0,0.0,57.1424
degraded-moderate,G1,image_only,final,G1_yaw325_pitch-050,325.0,-50.0,323.503,1.4971,2.203,0.000145,4.912461,60.0,0.0,0.0,49.548
degraded-moderate,G1,image_only,final,G1_yaw145_pitch-035,145.0,-35.0,148.322,3.3218,5.8427,0.000401,4.917279,55.0,0.0,0.0,29.0904
degraded-moderate,G1,image_only,final,G1_yaw095_pitch+005,95.0,5.0,97.768,2.7679,5.7725,0.000131,4.917319,175.0,0.0,0.0,47.634
degraded-moderate,G1,image_only,final,G1_yaw020_pitch+085,20.0,85.0,16.077,3.923,5.0,0.001215,4.294312,35.0,0.0,0.0,56.1805
